,Time,Status
0,0 days 00:00:06.382000,Inactive
1,0 days 00:33:10.426000,Started
2,0 days 02:01:43.109000,Finished
3,0 days 02:06:45.010000,Finalised
4,0 days 02:06:45.010000,Ends
