,Time,Status
0,0 days 00:00:06.252000,Inactive
1,0 days 00:13:40.090000,Started
2,0 days 00:31:40.097000,Finished
3,0 days 00:36:44.229000,Inactive
4,0 days 00:38:40.081000,Started
5,0 days 00:53:40.110000,Finished
6,0 days 00:59:45.602000,Inactive
7,0 days 01:01:40.144000,Started
8,0 days 01:13:40.093000,Finished
9,0 days 01:17:52.943000,Finalised
10,0 days 01:25:11.300000,Ends
