,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-06-22 12:56:35,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
1,2019-06-22 12:56:36,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2,2019-06-22 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2019-06-22 13:16:00,Other,TURN 11 INCIDENT INVOLVING CARS 7 (RAI) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE SESSION - LEAVING THE TRACK,,,,,,
4,2019-06-22 13:16:26,Other,TURN 11 INCIDENT INVOLVING CARS 7 (RAI) AND 8 (GRO) WILL BE INVESTIGATED AFTER THE SESSION - REJOINING THE TRACK,,,,,,
5,2019-06-22 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2019-06-22 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2019-06-22 13:33:49,Other,TIME OF 1:30.572 DISALLOWED FOR CAR 33 (VER) - TRACK LIMITS AT TURN 6,,,,,,
8,2019-06-22 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
9,2019-06-22 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
10,2019-06-22 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
