,Time,Status
0,0 days 00:00:07.445000,Inactive
1,0 days 00:14:57.989000,Started
2,0 days 00:32:58.072000,Finished
3,0 days 00:38:13.574000,Inactive
4,0 days 00:39:58.002000,Started
5,0 days 00:54:58,Finished
6,0 days 01:01:09.250000,Inactive
7,0 days 01:02:58.007000,Started
8,0 days 01:14:57.987000,Finished
9,0 days 01:18:36.554000,Finalised
10,0 days 01:18:38.157000,Ends
