,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
21,2025-05-18 14:01:56,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:01:55,,BLUE,Driver,,5,43
22,2025-05-18 14:04:26,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:04:26,,BLUE,Driver,,30,45
23,2025-05-18 14:04:53,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:04:53,,BLUE,Driver,,43,45
24,2025-05-18 14:06:02,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:06:01,,BLUE,Driver,,10,46
25,2025-05-18 14:06:07,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,46
26,2025-05-18 14:06:21,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:06:20,,BLUE,Driver,,10,46
27,2025-05-18 14:06:27,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,46
28,2025-05-18 14:07:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,47
29,2025-05-18 14:09:30,Other,RECOVERY VEHICLE ON TRACK AT TURN 7,,,,,,48
30,2025-05-18 14:14:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,50
31,2025-05-18 14:16:20,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,51
32,2025-05-18 14:17:21,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,51
33,2025-05-18 14:18:03,Other,LAPPED CAR MAY NOW OVERTAKE THE SAFETY CAR: 87,,,,,,52
34,2025-05-18 14:20:09,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,53
35,2025-05-18 14:21:42,Flag,TRACK CLEAR,,CLEAR,Track,,,53
36,2025-05-18 14:23:24,Other,INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) NOTED - SAFETY CAR INFRINGEMENT,,,,,,55
37,2025-05-18 14:23:33,Drs,DRS ENABLED,ENABLED,,,,,55
38,2025-05-18 14:24:31,Other,FIA STEWARDS: INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,,,,55
39,2025-05-18 14:31:22,Other,TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,61
40,2025-05-18 14:31:43,Other,CAR 23 (ALB) TIME 1:21.386 DELETED - TRACK LIMITS AT TURN 3 LAP 60 16:30:16,,,,,,61
41,2025-05-18 14:33:47,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,62
42,2025-05-18 14:35:06,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,63
43,2025-05-18 14:36:51,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,63
