,Time,Status
0,0 days 00:00:07.013000,Inactive
1,0 days 00:55:59.147000,Started
2,0 days 02:27:32.516000,Finished
3,0 days 02:30:01.103000,Finalised
4,0 days 02:30:01.103000,Ends
