,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:49.322000,21.1,47.2,1014.3,False,34.7,329,2.4
1,0 days 00:01:49.323000,21.0,47.5,1014.3,False,34.3,286,0.9
2,0 days 00:02:49.323000,21.1,47.2,1014.3,False,34.3,292,1.3
3,0 days 00:03:49.325000,21.1,47.1,1014.2,False,34.4,16,1.1
4,0 days 00:04:49.325000,21.3,47.0,1014.2,False,34.8,307,0.8
5,0 days 00:05:49.331000,21.4,46.5,1014.2,False,34.8,166,0.7
6,0 days 00:06:49.344000,21.4,47.2,1014.2,False,34.8,162,1.6
7,0 days 00:07:49.359000,21.5,46.5,1014.1,False,34.8,21,1.0
8,0 days 00:08:49.362000,21.4,46.8,1014.1,False,34.8,188,1.4
9,0 days 00:09:49.376000,21.4,46.6,1014.1,False,35.0,58,1.3
10,0 days 00:10:49.363000,21.3,46.9,1014.1,False,35.1,173,1.7
11,0 days 00:11:49.395000,21.3,46.8,1014.1,False,35.1,47,1.7
12,0 days 00:12:49.395000,21.2,47.0,1014.0,False,35.1,40,1.3
13,0 days 00:13:49.411000,21.4,46.7,1014.2,False,35.2,151,0.8
14,0 days 00:14:49.429000,21.4,46.8,1014.1,False,35.2,149,2.1
15,0 days 00:15:49.428000,21.0,47.6,1014.2,False,35.2,165,2.5
16,0 days 00:16:49.447000,20.8,48.3,1013.9,False,35.0,180,3.1
17,0 days 00:17:49.446000,20.8,48.2,1014.0,False,35.0,145,1.8
18,0 days 00:18:49.462000,21.0,47.9,1014.1,False,35.2,113,2.1
19,0 days 00:19:49.463000,21.2,46.7,1014.1,False,35.4,349,1.5
20,0 days 00:20:49.464000,21.0,47.4,1014.1,False,35.5,141,1.8
21,0 days 00:21:49.464000,20.9,47.8,1014.0,False,35.2,37,1.4
22,0 days 00:22:49.450000,20.7,48.6,1013.9,False,35.2,42,2.4
23,0 days 00:23:49.469000,20.7,48.5,1014.0,False,35.3,2,2.1
24,0 days 00:24:49.469000,20.7,48.5,1013.9,False,35.3,14,1.8
25,0 days 00:25:49.484000,20.7,48.5,1013.9,False,35.3,347,1.1
26,0 days 00:26:49.484000,20.7,48.5,1013.9,False,35.3,64,1.4
27,0 days 00:27:49.486000,21.0,48.5,1013.9,False,35.5,297,1.1
28,0 days 00:28:49.501000,21.2,47.5,1013.9,False,35.7,327,1.3
29,0 days 00:29:49.517000,21.4,47.5,1013.9,False,36.0,300,1.4
30,0 days 00:30:49.519000,21.4,47.8,1013.9,False,35.7,325,1.7
31,0 days 00:31:49.538000,21.4,47.5,1013.9,False,35.6,333,1.8
32,0 days 00:32:49.537000,21.1,48.2,1013.9,False,35.4,357,2.6
33,0 days 00:33:49.569000,21.1,48.7,1013.8,False,35.4,270,1.5
34,0 days 00:34:49.587000,21.3,48.0,1013.7,False,35.4,342,0.8
35,0 days 00:35:49.588000,21.2,48.3,1013.7,False,35.7,303,2.0
36,0 days 00:36:49.604000,21.2,48.2,1013.8,False,35.6,358,1.2
37,0 days 00:37:49.588000,21.2,47.8,1013.8,False,35.5,346,1.7
38,0 days 00:38:49.604000,21.1,48.3,1013.7,False,35.4,350,1.2
39,0 days 00:39:49.610000,21.0,48.7,1013.7,False,35.5,320,1.9
40,0 days 00:40:49.605000,21.1,48.5,1013.8,False,35.5,333,0.8
41,0 days 00:41:49.606000,21.1,48.6,1013.6,False,35.7,338,1.4
42,0 days 00:42:49.591000,20.9,49.3,1013.6,False,35.7,29,2.3
43,0 days 00:43:49.609000,21.2,48.8,1013.5,False,35.7,171,0.6
