,Time,Status
0,0 days 00:00:12.792000,Inactive
1,0 days 00:45:00.102000,Started
2,0 days 01:03:00.148000,Finished
3,0 days 01:08:11.154000,Inactive
4,0 days 01:10:00.113000,Started
5,0 days 01:25:00.109000,Finished
6,0 days 01:31:12.371000,Inactive
7,0 days 01:33:00.115000,Started
8,0 days 01:45:00.094000,Finished
9,0 days 01:48:23.005000,Finalised
10,0 days 01:48:23.009000,Ends
