,Time,Status
0,0 days 00:00:12.396000,Inactive
1,0 days 01:02:13.737000,Started
2,0 days 02:38:35.733000,Finished
3,0 days 02:42:25.095000,Finalised
4,0 days 02:45:24.027000,Ends
