,Time,Status
0,0 days 00:00:04.081000,Inactive
1,0 days 01:02:44.148000,Started
2,0 days 02:49:21.809000,Finished
3,0 days 02:56:08.492000,Finalised
4,0 days 02:57:01.132000,Ends
