,Time,Status
0,0 days 00:00:04.906000,Inactive
1,0 days 00:19:08.721000,Started
2,0 days 00:37:08.713000,Finished
3,0 days 00:42:14.417000,Inactive
4,0 days 00:44:08.717000,Started
5,0 days 00:59:08.723000,Finished
6,0 days 01:05:26.983000,Inactive
7,0 days 01:07:08.721000,Started
8,0 days 01:19:08.729000,Finished
9,0 days 01:22:00.510000,Finalised
10,0 days 01:22:24.759000,Ends
