,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:23.701000,26.1,54.0,918.3,False,48.5,31,1.6
1,0 days 00:01:23.703000,26.1,54.0,918.3,False,47.1,28,2.8
2,0 days 00:02:23.699000,26.0,55.0,918.3,False,46.6,45,3.5
3,0 days 00:03:23.697000,25.9,57.0,918.2,False,45.3,1,3.6
4,0 days 00:04:23.697000,25.9,57.0,918.2,False,44.7,54,3.1
5,0 days 00:05:23.704000,25.8,58.0,918.3,False,44.3,19,2.2
6,0 days 00:06:23.706000,25.9,57.0,918.3,False,44.3,26,2.1
7,0 days 00:07:23.702000,26.1,57.0,918.4,False,45.2,37,2.8
8,0 days 00:08:23.705000,26.2,57.0,918.3,False,45.0,74,2.3
9,0 days 00:09:23.705000,26.2,56.0,918.4,False,44.1,336,1.5
10,0 days 00:10:23.705000,26.0,56.0,918.4,False,43.5,0,0.7
11,0 days 00:11:23.706000,26.0,56.0,918.3,False,43.3,349,2.0
12,0 days 00:12:23.719000,25.8,56.0,918.4,False,44.0,10,1.8
13,0 days 00:13:23.739000,25.8,56.0,918.4,False,44.2,54,1.8
14,0 days 00:14:23.748000,25.9,56.0,918.3,False,44.1,38,1.2
15,0 days 00:15:23.757000,26.0,56.0,918.3,False,43.7,22,1.3
16,0 days 00:16:23.767000,25.9,56.0,918.3,False,43.2,39,2.2
17,0 days 00:17:23.789000,25.8,56.0,918.4,False,42.4,49,2.3
18,0 days 00:18:23.800000,25.8,57.0,918.3,False,42.2,24,1.3
19,0 days 00:19:23.810000,25.9,57.0,918.3,False,42.2,29,1.3
20,0 days 00:20:23.808000,26.0,56.0,918.3,False,42.5,7,1.3
21,0 days 00:21:24.015000,26.0,55.0,918.3,False,42.4,18,0.8
22,0 days 00:22:23.822000,26.0,54.0,918.3,False,42.5,42,1.5
23,0 days 00:23:23.838000,26.1,56.0,918.3,False,43.3,17,3.0
24,0 days 00:24:23.845000,26.0,55.0,918.3,False,42.7,17,1.8
25,0 days 00:25:23.838000,26.1,54.0,918.2,False,42.3,0,1.9
26,0 days 00:26:23.829000,26.1,54.0,918.2,False,41.8,325,1.0
27,0 days 00:27:23.833000,26.2,54.0,918.3,False,41.7,18,1.4
28,0 days 00:28:23.848000,26.3,54.0,918.3,False,41.5,26,2.4
29,0 days 00:29:23.834000,26.2,55.0,918.3,False,41.3,29,2.9
30,0 days 00:30:23.835000,26.1,56.0,918.3,False,41.3,16,2.5
