,Time,Status
0,0 days 00:00:02.780000,Inactive
1,0 days 00:14:59.019000,Started
2,0 days 00:32:59.060000,Finished
3,0 days 00:38:10.350000,Inactive
4,0 days 00:39:59.061000,Started
5,0 days 00:54:59.064000,Finished
6,0 days 01:01:07.799000,Inactive
7,0 days 01:02:59.065000,Started
8,0 days 01:14:59.062000,Finished
9,0 days 01:15:53.169000,Finalised
10,0 days 01:15:53.169000,Ends
