,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:28.436000,28.0,46.7,996.2,False,44.8,202,1.2
1,0 days 00:01:28.444000,28.2,46.5,996.2,False,44.9,147,1.0
2,0 days 00:02:28.440000,28.3,46.0,996.3,False,45.1,140,1.1
3,0 days 00:03:28.440000,28.1,46.8,996.2,False,45.2,143,1.1
4,0 days 00:04:28.442000,28.1,46.8,996.2,False,45.6,0,0.5
5,0 days 00:05:28.441000,28.1,46.9,996.2,False,45.6,138,1.4
6,0 days 00:06:28.442000,28.5,46.6,996.2,False,45.6,154,2.0
7,0 days 00:07:28.442000,28.7,45.6,996.1,False,46.2,186,2.0
8,0 days 00:08:28.442000,28.6,46.0,996.1,False,46.2,199,1.4
9,0 days 00:09:28.444000,28.9,45.5,996.2,False,45.8,219,0.9
10,0 days 00:10:28.445000,29.0,44.0,996.1,False,45.5,295,1.5
11,0 days 00:11:28.446000,28.7,45.8,996.1,False,45.3,352,1.8
12,0 days 00:12:28.447000,28.8,44.9,996.1,False,45.6,167,1.7
13,0 days 00:13:28.447000,29.0,43.8,996.0,False,45.8,163,1.9
14,0 days 00:14:28.451000,28.8,44.4,996.1,False,45.8,260,1.4
15,0 days 00:15:28.460000,28.8,44.7,996.1,False,45.8,223,0.9
16,0 days 00:16:28.451000,28.8,45.0,996.0,False,45.1,147,1.1
17,0 days 00:17:28.451000,28.6,44.8,996.0,False,45.2,128,0.9
18,0 days 00:18:28.453000,28.4,45.6,996.0,False,45.1,147,1.0
19,0 days 00:19:28.455000,28.4,45.6,995.9,False,45.5,99,1.3
20,0 days 00:20:28.456000,28.5,45.3,995.9,False,46.2,176,0.7
21,0 days 00:21:28.454000,28.7,45.3,996.0,False,46.5,166,1.7
22,0 days 00:22:28.455000,29.1,44.3,995.9,False,46.3,172,1.8
23,0 days 00:23:28.458000,29.2,44.3,995.9,False,46.0,146,2.7
24,0 days 00:24:28.460000,29.1,45.1,995.9,False,45.9,197,2.9
25,0 days 00:25:28.458000,29.2,45.0,995.9,False,46.0,169,2.3
26,0 days 00:26:28.461000,29.5,44.8,995.9,False,46.2,155,2.3
27,0 days 00:27:28.461000,29.5,44.2,995.9,False,46.1,190,1.6
28,0 days 00:28:28.463000,29.4,44.1,995.8,False,45.4,110,1.4
29,0 days 00:29:28.466000,29.4,44.0,995.8,False,45.5,296,0.9
30,0 days 00:30:28.467000,29.3,44.1,995.8,False,45.6,345,1.8
31,0 days 00:31:28.464000,29.1,44.9,995.8,False,45.3,288,1.6
32,0 days 00:32:28.477000,28.8,44.9,995.8,False,45.1,319,0.8
33,0 days 00:33:28.466000,28.8,45.4,995.8,False,44.8,144,1.4
34,0 days 00:34:28.467000,28.9,44.6,995.7,False,44.8,144,1.8
35,0 days 00:35:28.472000,29.1,43.9,995.8,False,45.4,187,1.7
36,0 days 00:36:28.470000,29.4,43.9,995.8,False,46.3,182,2.1
37,0 days 00:37:28.472000,29.8,42.3,995.8,False,45.8,212,1.2
38,0 days 00:38:28.470000,29.8,42.3,995.7,False,45.1,177,1.2
39,0 days 00:39:28.495000,29.4,41.8,995.7,False,44.9,166,1.8
40,0 days 00:40:28.488000,29.2,41.6,995.7,False,45.1,212,1.1
41,0 days 00:41:28.505000,29.2,42.5,995.6,False,45.3,201,0.4
42,0 days 00:42:28.524000,29.5,42.0,995.6,False,45.3,246,1.0
43,0 days 00:43:28.520000,29.4,43.8,995.6,False,45.0,268,0.7
44,0 days 00:44:28.524000,29.6,43.3,995.6,False,45.2,167,0.8
45,0 days 00:45:28.542000,29.9,42.1,995.6,False,46.0,193,1.3
46,0 days 00:46:28.540000,29.9,41.8,995.6,False,45.4,155,2.6
47,0 days 00:47:28.561000,29.6,42.8,995.5,False,45.4,202,2.5
48,0 days 00:48:28.576000,29.6,42.7,995.6,False,45.3,145,2.0
49,0 days 00:49:28.608000,29.6,43.2,995.6,False,45.3,195,1.6
50,0 days 00:50:28.606000,29.5,43.3,995.6,False,45.1,291,0.3
51,0 days 00:51:28.607000,29.5,41.9,995.5,False,45.1,310,1.2
52,0 days 00:52:28.610000,29.2,43.0,995.5,False,44.6,155,1.0
53,0 days 00:53:28.613000,29.1,43.1,995.5,False,44.6,149,2.5
54,0 days 00:54:28.608000,29.1,43.0,995.5,False,45.0,219,1.5
55,0 days 00:55:28.609000,29.2,42.9,995.6,False,45.0,152,1.1
56,0 days 00:56:28.610000,29.2,42.5,995.4,False,45.1,227,1.3
57,0 days 00:57:28.611000,29.4,42.9,995.5,False,45.5,221,1.8
58,0 days 00:58:28.612000,29.7,43.0,995.5,False,45.8,248,1.3
