,Time,Status
0,0 days 00:00:07.187000,Inactive
1,0 days 00:56:06.651000,Started
2,0 days 02:18:13.860000,Finished
3,0 days 02:20:03.924000,Finalised
4,0 days 02:21:35.802000,Ends
