,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,995,,5198,Qualifying,Qualifying,2018-10-06 15:00:00,2018-10-06 16:00:00,0 days 09:00:00,2018/2018-10-07_Japanese_Grand_Prix/2018-10-06_Qualifying/
Name,Japanese Grand Prix,,5198,Qualifying,Qualifying,2018-10-06 15:00:00,2018-10-06 16:00:00,0 days 09:00:00,2018/2018-10-07_Japanese_Grand_Prix/2018-10-06_Qualifying/
Location,Suzuka,,5198,Qualifying,Qualifying,2018-10-06 15:00:00,2018-10-06 16:00:00,0 days 09:00:00,2018/2018-10-07_Japanese_Grand_Prix/2018-10-06_Qualifying/
Country,"{'Key': 4, 'Code': 'JPN', 'Name': 'Japan'}",,5198,Qualifying,Qualifying,2018-10-06 15:00:00,2018-10-06 16:00:00,0 days 09:00:00,2018/2018-10-07_Japanese_Grand_Prix/2018-10-06_Qualifying/
Circuit,"{'Key': 46, 'ShortName': 'Suzuka'}",,5198,Qualifying,Qualifying,2018-10-06 15:00:00,2018-10-06 16:00:00,0 days 09:00:00,2018/2018-10-07_Japanese_Grand_Prix/2018-10-06_Qualifying/
Status,,Generating,5198,Qualifying,Qualifying,2018-10-06 15:00:00,2018-10-06 16:00:00,0 days 09:00:00,2018/2018-10-07_Japanese_Grand_Prix/2018-10-06_Qualifying/
