,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-10-06 05:45:12,Other,RISK OF RAIN FOR THIS SESSION IS 60%,,,,,,
1,2018-10-06 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2018-10-06 06:07:38,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
3,2018-10-06 06:07:49,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
4,2018-10-06 06:07:50,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
5,2018-10-06 06:07:50,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
6,2018-10-06 06:07:51,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
7,2018-10-06 06:07:55,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
8,2018-10-06 06:08:02,Flag,RED FLAG,,RED,Track,,,
9,2018-10-06 06:08:02,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
10,2018-10-06 06:08:28,CarEvent,CAR 9 (ERI) STOPPED AT TURN 7,,,,,9,
11,2018-10-06 06:12:31,Other,SESSION WILL RE-START AT 15:14,,,,,,
12,2018-10-06 06:13:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
13,2018-10-06 06:13:02,Drs,DRS ENABLED,ENABLED,,,,,
14,2018-10-06 06:14:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2018-10-06 06:23:57,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
16,2018-10-06 06:26:28,Other,Q2 WILL START AT 15:31,,,,,,
17,2018-10-06 06:31:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
18,2018-10-06 06:43:41,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
19,2018-10-06 06:43:43,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
20,2018-10-06 06:43:58,CarEvent,CAR 16 (LEC) SPUN AND CONTINUED AT TURN 8,,,,,16,
21,2018-10-06 06:44:23,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
22,2018-10-06 06:44:31,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
23,2018-10-06 06:44:50,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
24,2018-10-06 06:46:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
25,2018-10-06 06:46:07,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
26,2018-10-06 06:46:08,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
27,2018-10-06 06:46:12,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,
28,2018-10-06 06:46:13,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
29,2018-10-06 06:46:18,Other,LOW GRIP CONDITIONS,,,,,,
30,2018-10-06 06:46:23,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,
31,2018-10-06 06:46:24,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
32,2018-10-06 06:46:29,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
33,2018-10-06 06:46:30,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
34,2018-10-06 06:46:50,Other,Q3 WILL START AT 15:54,,,,,,
35,2018-10-06 06:54:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
36,2018-10-06 07:06:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
