,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-06-11 13:49:09,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
1,2022-06-11 14:00:19,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
2,2022-06-11 14:15:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2022-06-11 14:19:10,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
4,2022-06-11 14:19:11,Other,DRS DISABLED IN ZONE 1,,,,,,
5,2022-06-11 14:19:13,Other,DRS ENABLED IN ZONE 1,,,,,,
6,2022-06-11 14:19:13,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
7,2022-06-11 14:19:24,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 3,,,,,77,
8,2022-06-11 14:22:25,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
9,2022-06-11 14:22:26,Other,DRS DISABLED IN ZONE 1,,,,,,
10,2022-06-11 14:22:29,Other,DRS ENABLED IN ZONE 1,,,,,,
11,2022-06-11 14:22:29,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
12,2022-06-11 14:22:30,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
13,2022-06-11 14:22:31,Other,DRS DISABLED IN ZONE 1,,,,,,
14,2022-06-11 14:22:36,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 3,,,,,5,
15,2022-06-11 14:24:33,Other,PIT LANE INCIDENT INVOLVING CARS 47 (MSC) AND 20 (MAG) NOTED ,,,,,,
16,2022-06-11 14:26:31,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 47 (MSC) AND 20 (MAG) WILL BE INVESTIGATED AFTER THE SESSION ,,,,,,
17,2022-06-11 14:28:44,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
18,2022-06-11 14:28:46,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
19,2022-06-11 14:28:52,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
20,2022-06-11 14:28:57,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
21,2022-06-11 14:29:08,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 7,,,,,18,
22,2022-06-11 14:30:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
