,Time,Status
0,0 days 00:00:06.829000,Inactive
1,0 days 00:30:00.207000,Started
2,0 days 00:45:30.932000,Aborted
3,0 days 00:52:02.740000,Inactive
4,0 days 00:55:00.186000,Started
5,0 days 00:57:30.106000,Finished
6,0 days 01:02:29.802000,Inactive
7,0 days 01:05:00.173000,Started
8,0 days 01:20:00.208000,Finished
9,0 days 01:26:07.345000,Inactive
10,0 days 01:28:00.196000,Started
11,0 days 01:40:00.194000,Finished
12,0 days 01:53:25.111000,Finalised
13,0 days 01:53:26.492000,Ends
