,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-03-24 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-03-24 06:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2,2018-03-24 06:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2018-03-24 06:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
4,2018-03-24 06:43:12,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
5,2018-03-24 06:43:13,Drs,DRS DISABLED,DISABLED,,,,,
6,2018-03-24 06:43:21,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
7,2018-03-24 06:44:04,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
8,2018-03-24 06:44:04,Drs,DRS ENABLED,ENABLED,,,,,
9,2018-03-24 06:44:22,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
10,2018-03-24 06:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
11,2018-03-24 06:50:06,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
12,2018-03-24 06:50:07,Drs,DRS DISABLED,DISABLED,,,,,
13,2018-03-24 06:50:12,Flag,RED FLAG,,RED,Track,,,
14,2018-03-24 06:50:12,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
15,2018-03-24 06:50:49,Other,MEDICAL CAR DEPLOYED,,,,,,
16,2018-03-24 06:58:15,Other,SESSION WILL RE-START AT 18:00,,,,,,
17,2018-03-24 06:59:02,Flag,TRACK CLEAR,,CLEAR,Track,,,
18,2018-03-24 06:59:05,Drs,DRS ENABLED,ENABLED,,,,,
19,2018-03-24 06:59:21,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1,,,,,,
20,2018-03-24 07:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
21,2018-03-24 07:01:51,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
22,2018-03-24 07:09:47,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
23,2018-03-24 07:12:57,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
24,2018-03-24 07:12:58,Drs,DRS DISABLED,DISABLED,,,,,
25,2018-03-24 07:13:29,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
26,2018-03-24 07:13:32,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
27,2018-03-24 07:13:33,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
