,Time,Status
0,0 days 00:00:06.310000,Inactive
1,0 days 00:14:59.940000,Started
2,0 days 00:32:58.866000,Finished
3,0 days 01:02:06.744000,Inactive
4,0 days 01:05:00.079000,Started
5,0 days 01:12:19.400000,Aborted
6,0 days 01:36:13.246000,Inactive
7,0 days 01:39:00.626000,Started
8,0 days 01:46:40.857000,Finished
9,0 days 01:53:18.295000,Inactive
10,0 days 01:55:00.768000,Started
11,0 days 02:06:59.998000,Finished
12,0 days 02:11:29.479000,Finalised
13,0 days 02:16:54.091000,Ends
