,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2025-03-15 05:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2025-03-15 05:03:00,Other,CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 2 16:01:40,,,,,,
2,2025-03-15 05:07:03,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 3 16:03:03,,,,,,
3,2025-03-15 05:10:20,Other,CAR 27 (HUL) TIME 2:09.192 DELETED - TRACK LIMITS AT TURN 9 LAP 5 16:07:52,,,,,,
4,2025-03-15 05:11:16,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
5,2025-03-15 05:11:17,Other,DRS DISABLED IN ZONE 1,,,,,,
6,2025-03-15 05:11:22,Other,DRS ENABLED IN ZONE 1,,,,,,
7,2025-03-15 05:11:22,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
8,2025-03-15 05:11:44,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 6 16:10:18 (PIT),,,,,,
9,2025-03-15 05:12:07,Other,CAR 27 (HUL) TIME 1:21.477 DELETED - TRACK LIMITS AT TURN 11 LAP 6 16:09:32,,,,,,
10,2025-03-15 05:17:18,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 8 16:16:22,,,,,,
11,2025-03-15 05:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
12,2025-03-15 05:18:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
13,2025-03-15 05:19:43,Other,CAR 31 (OCO) TIME 1:17.686 DELETED - TRACK LIMITS AT TURN 4 LAP 9 16:17:07,,,,,,
14,2025-03-15 05:20:33,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
