,Time,Status
0,0 days 00:00:05.918000,Inactive
1,0 days 00:12:28.580000,Started
2,0 days 00:30:28.632000,Finished
3,0 days 00:35:34.736000,Inactive
4,0 days 00:37:28.580000,Started
5,0 days 00:52:28.593000,Finished
6,0 days 00:58:32.836000,Inactive
7,0 days 01:00:28.587000,Started
8,0 days 01:12:28.582000,Finished
9,0 days 01:15:33.593000,Finalised
10,0 days 01:19:39.835000,Ends
