,Time,Status
0,0 days 00:00:05.158000,Inactive
1,0 days 01:02:16.435000,Started
2,0 days 02:36:40.098000,Finished
3,0 days 02:42:20.502000,Finalised
4,0 days 02:53:32.420000,Ends
