,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2026-06-13 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2026-06-13 14:09:39,Flag,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - DRIVING UNNECESSARILY SLOWLY (16:06:31),,BLACK AND WHITE,Driver,,44,
2,2026-06-13 14:10:22,Other,CAR 55 (SAI) TIME 1:18.173 DELETED - TRACK LIMITS AT TURN 2 LAP 6 16:08:58,,,,,,
3,2026-06-13 14:10:36,Other,CAR 23 (ALB) TIME 1:20.269 DELETED - TRACK LIMITS AT TURN 9 LAP 6 16:09:43,,,,,,
4,2026-06-13 14:10:47,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
5,2026-06-13 14:10:53,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
6,2026-06-13 14:11:26,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 6 16:10:41 (PIT),,,,,,
7,2026-06-13 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2026-06-13 14:18:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
9,2026-06-13 14:20:14,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
10,2026-06-13 14:20:16,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
11,2026-06-13 14:20:23,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
12,2026-06-13 14:20:24,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
13,2026-06-13 14:20:44,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 23 (ALB), 81 (PIA), 31 (OCO), 77 (BOT), 18 (STR), 63 (RUS) AND 27 (HUL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
14,2026-06-13 14:20:57,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
15,2026-06-13 14:21:01,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 23 (ALB), 81 (PIA), 31 (OCO), 77 (BOT), 18 (STR), 63 (RUS) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
16,2026-06-13 14:21:12,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
17,2026-06-13 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
18,2026-06-13 14:31:17,Other,CAR 27 (HUL) TIME 1:16.922 DELETED - TRACK LIMITS AT TURN 9 LAP 9 16:30:27,,,,,,
19,2026-06-13 14:38:37,Flag,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - DRIVING UNNECESSARILY SLOWLY,,BLACK AND WHITE,Driver,,27,
20,2026-06-13 14:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
21,2026-06-13 14:40:11,Other,FIRST CAR TO TAKE THE FLAG - CAR 87 (BEA),,,,,,
22,2026-06-13 14:42:30,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
23,2026-06-13 14:42:38,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
24,2026-06-13 14:47:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
25,2026-06-13 14:51:15,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
26,2026-06-13 14:51:30,Flag,RED FLAG,,RED,Track,,,
27,2026-06-13 14:51:30,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
28,2026-06-13 14:51:40,Other,MEDICAL CAR DEPLOYED,,,,,,
29,2026-06-13 14:53:42,Flag,TRACK CLEAR,,CLEAR,Track,,,
30,2026-06-13 14:53:46,Other,OVERTAKE ENABLED,,,,,,
31,2026-06-13 14:54:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
32,2026-06-13 14:58:44,Other,Q3 WILL RESUME AT 17:03,,,,,,
33,2026-06-13 14:59:06,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
34,2026-06-13 15:03:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
35,2026-06-13 15:05:00,Flag,BLACK AND WHITE FLAG FOR CAR 63 (RUS) - DRIVING UNNECESSARILY SLOWLY,,BLACK AND WHITE,Driver,,63,
36,2026-06-13 15:11:30,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
37,2026-06-13 15:11:41,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
38,2026-06-13 15:14:26,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 55 (SAI), 23 (ALB), 81 (PIA), 31 (OCO), 77 (BOT), 18 (STR), 63 (RUS) AND 27 (HUL) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
39,2026-06-13 15:14:37,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 43 (COL) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
40,2026-06-13 15:16:38,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
41,2026-06-13 15:17:07,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
