,Time,Status
0,0 days 00:00:08.757000,Inactive
1,0 days 00:15:00.100000,Started
2,0 days 00:20:59.823000,Aborted
3,0 days 00:27:52.947000,Inactive
4,0 days 00:30:00.102000,Started
5,0 days 00:42:01.107000,Finished
6,0 days 00:48:05.822000,Inactive
7,0 days 00:50:00.103000,Started
8,0 days 01:05:00.115000,Finished
9,0 days 01:11:07.495000,Inactive
10,0 days 01:13:00.120000,Started
11,0 days 01:25:00.112000,Finished
12,0 days 01:27:37.688000,Finalised
13,0 days 01:27:39.275000,Ends
