,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-04-14 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-04-14 06:11:32,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
2,2018-04-14 06:11:33,Drs,DRS DISABLED,DISABLED,,,,,
3,2018-04-14 06:11:46,Drs,DRS ENABLED,ENABLED,,,,,
4,2018-04-14 06:11:46,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
5,2018-04-14 06:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2018-04-14 06:25:41,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2018-04-14 06:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2018-04-14 06:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2018-04-14 07:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
