,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:06.069000,12.5,78.5,1014.9,False,15.8,201,1.7
1,0 days 00:01:06.083000,12.5,78.5,1015.0,False,15.7,245,2.1
2,0 days 00:02:06.097000,12.5,78.6,1014.9,False,15.7,200,1.8
3,0 days 00:03:06.111000,12.5,78.5,1015.0,False,15.7,171,1.3
4,0 days 00:04:06.124000,12.5,78.5,1014.9,False,15.6,224,1.4
5,0 days 00:05:06.283000,12.6,78.3,1014.9,False,15.7,187,1.5
6,0 days 00:06:06.152000,12.6,78.2,1014.9,False,15.7,195,1.7
7,0 days 00:07:06.164000,12.6,78.4,1014.9,False,15.7,222,2.5
8,0 days 00:08:06.178000,12.6,78.3,1014.9,False,15.7,205,2.3
9,0 days 00:09:06.193000,12.7,78.0,1014.8,False,15.8,203,1.9
10,0 days 00:10:06.280000,12.8,77.7,1014.9,False,15.8,164,1.7
11,0 days 00:11:06.218000,12.8,77.8,1014.8,False,15.8,150,1.3
12,0 days 00:12:06.358000,12.8,77.8,1014.8,False,15.8,150,1.3
13,0 days 00:13:06.246000,12.9,77.4,1014.8,False,15.9,69,2.3
14,0 days 00:14:06.259000,13.0,77.0,1014.8,False,15.9,64,2.0
15,0 days 00:15:06.274000,13.0,76.4,1014.8,False,15.8,95,2.2
16,0 days 00:16:06.423000,13.0,76.4,1014.8,False,15.8,85,1.7
17,0 days 00:17:06.612000,13.1,75.8,1014.8,False,15.9,10,1.4
18,0 days 00:18:06.313000,13.1,75.6,1014.8,False,15.9,125,1.9
19,0 days 00:19:06.327000,13.0,75.6,1014.8,False,15.7,90,2.8
20,0 days 00:20:06.340000,12.9,75.8,1014.7,False,15.6,67,3.0
21,0 days 00:21:06.354000,12.9,75.6,1014.9,False,15.5,151,2.1
22,0 days 00:22:06.371000,12.7,75.7,1014.9,False,15.5,102,3.4
23,0 days 00:23:06.383000,12.8,75.8,1014.9,False,15.5,132,2.2
24,0 days 00:24:06.395000,12.9,75.4,1015.0,False,15.6,175,1.1
25,0 days 00:25:06.415000,13.0,75.2,1015.0,False,15.6,166,1.1
26,0 days 00:26:06.423000,13.0,75.4,1015.0,False,15.6,172,1.3
27,0 days 00:27:06.434000,12.9,75.3,1015.0,False,15.6,69,2.1
28,0 days 00:28:06.448000,12.9,75.5,1015.1,False,15.4,94,1.9
29,0 days 00:29:06.463000,12.9,75.7,1015.0,False,15.4,100,0.7
30,0 days 00:30:06.479000,13.0,75.3,1015.0,False,15.4,130,0.4
31,0 days 00:31:06.491000,12.9,75.0,1015.0,False,15.5,110,1.5
32,0 days 00:32:06.504000,12.8,74.9,1014.9,False,15.5,60,2.7
33,0 days 00:33:06.519000,12.8,74.9,1014.9,False,15.5,205,1.7
34,0 days 00:34:06.531000,12.8,75.1,1015.0,False,15.8,102,1.8
35,0 days 00:35:06.547000,12.9,75.3,1014.9,False,15.8,70,2.9
36,0 days 00:36:06.558000,12.9,75.1,1014.9,False,15.8,74,1.5
37,0 days 00:37:06.571000,12.9,75.0,1015.0,False,15.8,79,3.1
38,0 days 00:38:06.586000,13.0,74.8,1014.9,False,15.8,128,2.6
39,0 days 00:39:06.601000,12.9,74.7,1014.9,False,15.7,139,3.1
40,0 days 00:40:06.614000,12.7,75.0,1014.8,False,15.4,190,2.2
41,0 days 00:41:06.626000,12.7,75.3,1014.8,False,15.3,30,2.2
42,0 days 00:42:06.640000,12.7,75.5,1014.8,False,15.3,148,2.2
43,0 days 00:43:06.657000,12.6,75.6,1014.7,False,15.3,102,2.5
44,0 days 00:44:06.668000,12.6,75.9,1014.8,False,15.3,327,2.3
45,0 days 00:45:06.681000,12.8,75.7,1014.8,False,15.4,87,1.1
46,0 days 00:46:06.694000,12.9,75.1,1014.8,False,15.5,85,2.1
47,0 days 00:47:06.707000,12.9,74.9,1014.9,False,15.4,90,2.0
48,0 days 00:48:06.815000,12.9,74.8,1014.8,False,15.4,46,1.9
49,0 days 00:49:06.736000,12.9,75.2,1014.9,False,15.4,18,0.8
50,0 days 00:50:06.747000,12.9,75.1,1014.9,False,15.4,165,1.5
51,0 days 00:51:06.762000,12.8,75.5,1014.9,False,15.3,53,1.9
52,0 days 00:52:06.776000,12.8,75.7,1014.9,False,15.3,142,1.0
53,0 days 00:53:06.790000,12.8,75.8,1014.8,False,15.4,153,2.1
54,0 days 00:54:06.804000,12.7,75.8,1015.0,False,15.3,154,0.9
55,0 days 00:55:06.816000,12.7,76.0,1015.0,False,15.3,138,2.3
56,0 days 00:56:06.830000,12.7,76.5,1015.1,False,15.3,123,2.0
57,0 days 00:57:06.844000,12.8,76.5,1015.0,False,15.3,48,1.9
58,0 days 00:58:06.857000,12.9,75.9,1015.0,False,15.5,92,1.0
59,0 days 00:59:06.870000,12.9,75.8,1015.0,False,15.5,145,2.2
60,0 days 01:00:06.898000,12.8,76.0,1014.9,False,15.4,113,1.3
61,0 days 01:01:06.898000,12.8,76.3,1015.0,False,15.2,126,0.9
62,0 days 01:02:06.912000,12.7,76.5,1015.0,False,15.2,179,1.5
63,0 days 01:03:06.924000,12.7,76.4,1014.9,False,15.2,186,1.8
64,0 days 01:04:06.938000,12.8,76.6,1015.1,False,15.3,110,1.2
65,0 days 01:05:06.952000,12.8,75.8,1015.0,False,15.3,117,2.3
66,0 days 01:06:06.965000,12.7,75.8,1015.1,False,15.3,116,2.0
67,0 days 01:07:06.979000,12.7,76.2,1015.1,False,15.3,127,1.6
