,Time,Status
0,0 days 00:00:03.364000,Inactive
1,0 days 00:03:53.051000,Started
2,0 days 00:21:53.064000,Finished
3,0 days 00:29:03.258000,Started
4,0 days 00:43:53.056000,Finished
5,0 days 00:50:02.692000,Inactive
6,0 days 00:51:53.282000,Started
7,0 days 01:03:53.050000,Finished
8,0 days 01:07:48.734000,Finalised
9,0 days 01:09:24.081000,Ends
