,Time,Status
0,0 days 00:00:07.501000,Inactive
1,0 days 00:03:53.498000,Started
2,0 days 00:07:28.872000,Aborted
3,0 days 00:11:22.446000,Inactive
4,0 days 00:12:53.482000,Started
5,0 days 00:27:18.474000,Finished
6,0 days 00:33:03.196000,Inactive
7,0 days 00:34:53.494000,Started
8,0 days 00:49:53.502000,Finished
9,0 days 00:56:08.791000,Inactive
10,0 days 00:57:53.507000,Started
11,0 days 01:09:53.507000,Finished
12,0 days 01:13:08.194000,Finalised
13,0 days 01:14:23.320000,Ends
