,Time,Status,Message
0,0 days 00:07:14.356000,2,Yellow
1,0 days 00:07:30.169000,5,Red
2,0 days 00:11:54.242000,1,AllClear
3,0 days 00:16:46.987000,2,Yellow
4,0 days 00:17:08.092000,1,AllClear
5,0 days 00:24:07.052000,2,Yellow
6,0 days 00:24:26.074000,1,AllClear
