,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-07-07 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-07-07 13:03:21,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2,2018-07-07 13:03:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
3,2018-07-07 13:03:37,Flag,RED FLAG,,RED,Track,,,
4,2018-07-07 13:03:37,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
5,2018-07-07 13:07:23,Other,SESSION WILL RE-START AT 14:09,,,,,,
6,2018-07-07 13:08:01,Flag,TRACK CLEAR,,CLEAR,Track,,,
7,2018-07-07 13:08:02,Drs,DRS ENABLED,ENABLED,,,,,
8,2018-07-07 13:09:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2018-07-07 13:12:31,Other,INCIDENT INVOLVING CAR 35 (SIR) UNDER INVESTIGATION - FAILING TO ENTER THE PIT LANE WHEN RED FLAG DISPLAYED,,,,,,
10,2018-07-07 13:12:54,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
11,2018-07-07 13:13:14,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
12,2018-07-07 13:13:28,CarEvent,CAR 35 (SIR) OFF TRACK AND CONTINUED AT TURN 15,,,,,35,
13,2018-07-07 13:20:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
14,2018-07-07 13:20:33,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
15,2018-07-07 13:23:25,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
16,2018-07-07 13:26:15,Other,Q1 WILL START AT 14:31,,,,,,
17,2018-07-07 13:26:30,Other,Q2 WILL START AT 14:31,,,,,,
18,2018-07-07 13:31:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
19,2018-07-07 13:46:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
20,2018-07-07 13:49:26,Other,Q3 WILL START AT 14:54,,,,,,
21,2018-07-07 13:54:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
22,2018-07-07 14:06:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
