,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:23.823000,25.0,41.2,1006.5,False,51.0,277,0.6
1,0 days 00:01:23.839000,25.1,41.1,1006.4,False,51.1,224,0.5
2,0 days 00:02:23.851000,25.3,40.9,1006.6,False,51.7,211,0.8
3,0 days 00:03:23.862000,25.8,39.8,1006.5,False,52.0,25,0.7
4,0 days 00:04:23.884000,26.0,39.0,1006.5,False,52.0,282,1.2
5,0 days 00:05:23.888000,26.2,38.9,1006.5,False,52.2,234,1.9
6,0 days 00:06:23.903000,26.4,38.1,1006.5,False,52.2,168,1.3
7,0 days 00:07:23.918000,26.3,37.9,1006.4,False,51.9,56,1.0
8,0 days 00:08:23.933000,26.3,37.9,1006.4,False,51.9,41,1.5
9,0 days 00:09:23.948000,26.2,38.2,1006.5,False,52.0,169,1.6
10,0 days 00:10:23.959000,26.3,37.9,1006.5,False,52.0,117,1.2
11,0 days 00:11:23.973000,26.4,36.7,1006.4,False,52.6,167,1.4
12,0 days 00:12:23.995000,26.2,37.4,1006.4,False,52.5,85,1.6
13,0 days 00:13:24.003000,25.8,37.8,1006.4,False,51.9,42,1.6
14,0 days 00:14:24.016000,26.0,37.3,1006.4,False,52.8,61,1.7
15,0 days 00:15:24.030000,26.2,37.0,1006.4,False,52.4,314,1.4
16,0 days 00:16:24.045000,26.3,37.2,1006.5,False,52.1,211,1.0
17,0 days 00:17:24.058000,26.3,38.6,1006.5,False,52.1,239,2.2
18,0 days 00:18:24.075000,26.4,38.3,1006.4,False,52.1,221,2.0
19,0 days 00:19:24.086000,26.3,38.0,1006.5,False,52.1,0,1.5
20,0 days 00:20:24.100000,26.1,38.9,1006.4,False,52.0,232,1.4
21,0 days 00:21:24.116000,26.2,39.2,1006.4,False,52.0,225,4.0
22,0 days 00:22:24.129000,26.5,37.7,1006.5,False,51.9,251,3.2
23,0 days 00:23:24.143000,26.6,37.5,1006.4,False,51.9,241,2.4
24,0 days 00:24:24.157000,26.5,37.6,1006.5,False,51.6,241,1.8
25,0 days 00:25:24.170000,26.4,37.9,1006.4,False,51.8,228,2.7
26,0 days 00:26:24.188000,26.6,38.0,1006.4,False,51.9,243,2.1
27,0 days 00:27:24.199000,26.8,37.7,1006.4,False,52.2,252,2.2
28,0 days 00:28:24.213000,26.7,38.0,1006.4,False,52.3,244,2.2
29,0 days 00:29:24.228000,26.8,37.5,1006.3,False,52.2,240,2.7
30,0 days 00:30:24.241000,26.7,37.6,1006.3,False,52.2,234,2.1
31,0 days 00:31:24.255000,26.5,38.0,1006.3,False,51.9,250,1.2
32,0 days 00:32:24.295000,26.3,38.5,1006.4,False,52.3,0,1.1
33,0 days 00:33:24.285000,26.2,38.9,1006.3,False,52.0,218,0.7
34,0 days 00:34:24.299000,26.3,38.5,1006.4,False,52.3,192,1.6
35,0 days 00:35:24.312000,26.3,37.8,1006.4,False,52.3,0,1.6
36,0 days 00:36:24.333000,26.3,37.8,1006.4,False,52.1,340,0.8
37,0 days 00:37:24.340000,26.2,38.2,1006.4,False,52.3,269,1.1
38,0 days 00:38:24.354000,26.5,36.9,1006.5,False,52.8,258,2.6
