,Time,Status
0,0 days 00:00:02.547000,Inactive
1,0 days 02:14:32.096000,Started
2,0 days 03:39:54.858000,Finished
3,0 days 03:43:26.302000,Finalised
4,0 days 03:44:18.265000,Ends
