,Time,Status
0,0 days 00:00:05.327000,Inactive
1,0 days 01:02:44.500000,Started
2,0 days 02:28:37.591000,Finished
3,0 days 02:35:56.383000,Finalised
4,0 days 02:45:51.194000,Ends
