,Time,Status
0,0 days 00:00:05.893000,Inactive
1,0 days 00:11:32.718000,Started
2,0 days 00:29:32.723000,Finished
3,0 days 00:35:48.029000,Inactive
4,0 days 00:36:32.720000,Started
5,0 days 00:51:32.711000,Finished
6,0 days 00:57:36.409000,Inactive
7,0 days 00:58:32.719000,Started
8,0 days 01:11:32.722000,Finished
9,0 days 01:14:57.680000,Finalised
10,0 days 01:15:04.888000,Ends
