,Time,Status
0,0 days 00:00:06.173000,Inactive
1,0 days 00:57:27.534000,Started
2,0 days 02:30:54.138000,Finished
3,0 days 02:36:03.455000,Finalised
4,0 days 02:36:29.504000,Ends
