,Time,Status
0,0 days 00:00:06.707000,Inactive
1,0 days 00:13:55.565000,Started
2,0 days 00:31:55.588000,Finished
3,0 days 00:37:10.609000,Inactive
4,0 days 00:38:55.573000,Started
5,0 days 00:53:55.566000,Finished
6,0 days 01:00:06.979000,Inactive
7,0 days 01:01:55.571000,Started
8,0 days 01:05:45.378000,Aborted
9,0 days 01:10:25.213000,Inactive
10,0 days 01:12:55.582000,Started
11,0 days 01:21:05.568000,Finished
12,0 days 01:21:27.915000,Finalised
13,0 days 01:21:27.915000,Ends
