,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1124,,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
Name,Bahrain Grand Prix,,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
OfficialName,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022,,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
Location,Sakhir,,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
Country,"{'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}",,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
Circuit,"{'Key': 63, 'ShortName': 'Sakhir'}",,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
Status,,Generating,6974,Qualifying,Qualifying,2022-03-19 18:00:00,2022-03-19 19:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-19_Qualifying/
