,Time,Status
0,0 days 00:00:03.908000,Inactive
1,0 days 00:14:59.298000,Started
2,0 days 00:32:59.294000,Finished
3,0 days 00:38:07.242000,Inactive
4,0 days 00:39:59.304000,Started
5,0 days 00:54:59.445000,Finished
6,0 days 01:01:05.030000,Inactive
7,0 days 01:02:59.292000,Started
8,0 days 01:14:59.305000,Finished
9,0 days 01:18:13.375000,Finalised
10,0 days 01:18:13.375000,Ends
