,Time,Status
0,0 days 00:00:05.719000,Inactive
1,0 days 01:02:39.103000,Started
2,0 days 02:37:15.863000,Finished
3,0 days 02:41:41.417000,Finalised
4,0 days 02:41:43.082000,Ends
