,Time,Status
0,0 days 00:00:11.132000,Inactive
1,0 days 00:58:29.232000,Started
2,0 days 02:18:56.262000,Finished
3,0 days 02:23:19.503000,Finalised
4,0 days 02:38:17.180000,Ends
