,Time,Status,Message
0,0 days 00:00:00,2,Yellow
1,0 days 00:04:25.233000,1,AllClear
2,0 days 00:24:59.126000,2,Yellow
3,0 days 00:33:23.394000,1,AllClear
4,0 days 01:53:33.012000,2,Yellow
5,0 days 01:53:44.950000,1,AllClear
