,Time,Status
0,0 days 00:00:04.149000,Inactive
1,0 days 00:32:54.677000,Started
2,0 days 02:11:51.692000,Finished
3,0 days 02:15:10.695000,Finalised
4,0 days 02:15:10.695000,Ends
