,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:02.318000,28.7,71.0,1006.3,False,39.4,315,1.2
1,0 days 00:01:02.315000,28.7,71.0,1006.3,False,39.4,284,1.4
2,0 days 00:02:02.314000,28.7,70.0,1006.4,False,39.4,261,0.9
3,0 days 00:03:02.328000,28.7,71.0,1006.3,False,39.4,265,0.9
4,0 days 00:04:02.323000,28.7,70.0,1006.3,False,39.2,283,1.8
5,0 days 00:05:02.323000,28.7,70.0,1006.3,False,39.2,265,2.2
6,0 days 00:06:02.330000,28.6,71.0,1006.4,False,39.0,284,1.6
7,0 days 00:07:02.323000,28.6,71.0,1006.4,False,39.0,285,1.3
8,0 days 00:08:02.328000,28.6,71.0,1006.3,False,38.9,287,1.1
9,0 days 00:09:02.328000,28.6,71.0,1006.3,False,38.9,290,0.9
10,0 days 00:10:02.338000,28.6,71.0,1006.4,False,39.1,283,0.9
11,0 days 00:11:02.331000,28.6,71.0,1006.4,False,39.2,335,1.0
12,0 days 00:12:02.334000,28.5,71.0,1006.4,False,39.2,287,0.8
13,0 days 00:13:02.328000,28.5,70.0,1006.4,False,39.1,338,1.4
14,0 days 00:14:02.332000,28.5,69.0,1006.3,False,39.1,321,1.4
15,0 days 00:15:02.338000,28.5,69.0,1006.3,False,38.8,348,1.4
16,0 days 00:16:02.327000,28.6,69.0,1006.3,False,39.0,317,0.9
17,0 days 00:17:02.333000,28.7,68.0,1006.3,False,39.0,255,1.2
18,0 days 00:18:02.339000,28.7,68.0,1006.3,False,39.0,353,1.2
19,0 days 00:19:02.359000,28.8,69.0,1006.4,False,38.6,302,1.1
20,0 days 00:20:02.362000,28.8,69.0,1006.4,False,38.4,282,1.1
21,0 days 00:21:02.356000,28.8,70.0,1006.4,False,38.3,303,1.2
22,0 days 00:22:02.360000,28.7,70.0,1006.4,False,38.6,278,1.1
23,0 days 00:23:02.345000,28.7,70.0,1006.4,False,38.6,268,2.0
24,0 days 00:24:02.373000,28.7,71.0,1006.4,False,38.5,285,1.3
25,0 days 00:25:02.373000,28.6,71.0,1006.4,False,38.4,272,1.3
26,0 days 00:26:02.382000,28.6,71.0,1006.4,False,38.6,273,1.0
27,0 days 00:27:02.388000,28.6,71.0,1006.4,False,38.7,323,1.1
28,0 days 00:28:02.445000,28.6,71.0,1006.4,False,38.7,285,0.9
29,0 days 00:29:02.404000,28.6,71.0,1006.5,False,38.7,284,0.9
30,0 days 00:30:02.423000,28.6,71.0,1006.5,False,38.8,301,0.9
31,0 days 00:31:02.415000,28.6,71.0,1006.5,False,38.8,265,1.1
32,0 days 00:32:02.439000,28.6,71.0,1006.3,False,38.7,287,1.3
33,0 days 00:33:02.444000,28.6,72.0,1006.4,False,38.7,337,1.3
34,0 days 00:34:02.445000,28.5,72.0,1006.4,False,38.5,287,0.8
35,0 days 00:35:02.465000,28.5,72.0,1006.4,False,38.5,30,0.5
36,0 days 00:36:02.477000,28.5,71.0,1006.4,False,38.6,234,1.1
37,0 days 00:37:02.464000,28.5,71.0,1006.5,False,38.7,263,0.8
38,0 days 00:38:02.464000,28.5,71.0,1006.4,False,38.7,329,1.3
39,0 days 00:39:02.523000,28.5,70.0,1006.4,False,38.2,289,0.8
40,0 days 00:40:02.474000,28.5,71.0,1006.5,False,38.4,266,1.2
41,0 days 00:41:02.478000,28.5,71.0,1006.5,False,38.3,267,1.1
42,0 days 00:42:02.482000,28.6,72.0,1006.4,False,38.3,275,1.4
43,0 days 00:43:02.479000,28.6,72.0,1006.5,False,38.0,290,1.5
44,0 days 00:44:02.479000,28.6,73.0,1006.4,False,37.6,279,1.9
45,0 days 00:45:02.482000,28.5,74.0,1006.4,False,37.6,284,1.5
46,0 days 00:46:02.491000,28.5,74.0,1006.5,False,37.4,281,1.5
47,0 days 00:47:02.480000,28.4,74.0,1006.6,False,37.6,268,1.3
48,0 days 00:48:02.489000,28.4,74.0,1006.5,False,37.9,287,1.3
49,0 days 00:49:02.490000,28.3,74.0,1006.5,False,38.2,285,1.1
50,0 days 00:50:02.484000,28.4,74.0,1006.5,False,37.9,298,1.2
51,0 days 00:51:02.484000,28.4,74.0,1006.6,False,37.9,277,1.0
52,0 days 00:52:02.487000,28.4,73.0,1006.5,False,37.9,282,0.8
53,0 days 00:53:02.485000,28.4,73.0,1006.5,False,38.1,290,1.1
54,0 days 00:54:02.485000,28.4,72.0,1006.5,False,38.1,298,0.7
55,0 days 00:55:02.481000,28.5,71.0,1006.5,False,38.4,266,0.7
56,0 days 00:56:02.483000,28.5,71.0,1006.5,False,38.4,274,0.8
57,0 days 00:57:02.489000,28.5,70.0,1006.6,False,38.1,269,0.9
58,0 days 00:58:02.483000,28.5,70.0,1006.5,False,38.2,345,1.1
59,0 days 00:59:02.497000,28.6,69.0,1006.6,False,38.4,318,0.8
60,0 days 01:00:02.482000,28.6,69.0,1006.5,False,38.4,274,0.8
61,0 days 01:01:02.484000,28.7,69.0,1006.6,False,37.9,0,0.6
62,0 days 01:02:02.492000,28.7,68.0,1006.7,False,38.1,268,1.0
63,0 days 01:03:02.483000,28.8,67.0,1006.7,False,38.3,300,1.2
64,0 days 01:04:02.494000,28.8,67.0,1006.7,False,38.6,300,0.8
65,0 days 01:05:02.507000,28.9,67.0,1006.6,False,38.1,330,1.0
66,0 days 01:06:02.495000,28.9,67.0,1006.7,False,38.1,158,0.4
67,0 days 01:07:02.486000,28.9,67.0,1006.7,False,38.3,0,1.2
68,0 days 01:08:02.499000,28.9,67.0,1006.8,False,38.3,139,0.0
69,0 days 01:09:02.499000,28.9,66.0,1006.7,False,38.2,213,1.5
70,0 days 01:10:02.490000,29.0,66.0,1006.7,False,38.2,258,0.9
71,0 days 01:11:02.490000,29.1,66.0,1006.7,False,38.2,258,0.9
72,0 days 01:12:02.494000,29.1,65.0,1006.7,False,38.1,280,0.8
73,0 days 01:13:02.502000,29.2,65.0,1006.8,False,38.2,265,1.3
74,0 days 01:14:02.507000,29.2,66.0,1006.7,False,38.0,176,1.2
75,0 days 01:15:02.492000,29.2,66.0,1006.8,False,38.0,280,1.1
76,0 days 01:16:02.503000,29.3,66.0,1006.9,False,38.0,264,0.9
77,0 days 01:17:02.502000,29.2,66.0,1006.8,False,37.4,251,1.0
78,0 days 01:18:02.502000,29.3,65.0,1006.9,False,37.3,0,0.8
79,0 days 01:19:02.502000,29.2,66.0,1007.0,False,37.1,149,0.4
80,0 days 01:20:02.512000,29.2,66.0,1007.0,False,37.1,270,0.9
81,0 days 01:21:02.499000,29.2,65.0,1006.9,False,37.9,260,0.9
82,0 days 01:22:02.507000,29.2,65.0,1006.9,False,37.3,0,0.0
83,0 days 01:23:02.510000,29.3,65.0,1006.9,False,37.5,280,0.4
84,0 days 01:24:02.510000,29.2,65.0,1006.9,False,37.7,85,0.7
85,0 days 01:25:02.512000,29.3,64.0,1006.9,False,37.7,271,0.7
86,0 days 01:26:02.500000,29.3,64.0,1006.9,False,37.7,152,0.8
87,0 days 01:27:02.502000,29.3,64.0,1006.9,False,37.7,152,0.8
88,0 days 01:28:02.518000,29.4,64.0,1007.0,False,37.3,271,1.1
89,0 days 01:29:02.513000,29.4,62.0,1006.9,False,37.7,229,0.9
90,0 days 01:30:02.513000,29.4,63.0,1007.0,False,37.7,169,0.9
91,0 days 01:31:02.510000,29.5,64.0,1007.0,False,37.7,0,0.5
92,0 days 01:32:02.507000,29.5,63.0,1007.1,False,38.2,220,0.5
93,0 days 01:33:02.517000,29.5,63.0,1007.0,False,37.8,156,0.5
94,0 days 01:34:02.520000,29.5,58.0,1006.9,False,37.9,124,1.5
