,Time,Status,Message
0,0 days 00:00:08.569000,1,AllClear
1,0 days 00:57:26.539000,2,Yellow
2,0 days 00:58:03.483000,4,SCDeployed
3,0 days 01:04:07.987000,1,AllClear
