,Time,Status,Message
0,0 days 00:00:00,1,AllClear
1,0 days 00:46:32.143000,2,Yellow
2,0 days 00:46:35.717000,1,AllClear
3,0 days 00:57:56.247000,2,Yellow
4,0 days 00:58:38.234000,4,SCDeployed
5,0 days 01:05:22.922000,1,AllClear
6,0 days 01:06:19.217000,2,Yellow
7,0 days 01:07:12.049000,6,VSCDeployed
8,0 days 01:10:06.866000,7,VSCEnding
9,0 days 01:10:19.151000,1,AllClear
